Fecha,Nombre del Comercio,Direccion del Comercio,Vecindario del Comercio,Area del Comercio,Codigo Postal del Comercio,Categoria del Comercio,Telefono del Comercio,Web del Comercio,Moneda,Cantidad Total,Descripcion del Producto,SKU del Producto,UoM del Producto,Categoria del Producto,Precio Unitario del Producto
2024-04-13 20:16:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,25.66,Rule Spring  Bg,N/A,N/A,Repairs & Maintenance,-1.0
2024-04-13 20:16:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,25.66,You Saved,N/A,N/A,Repairs & Maintenance,-4.0
2024-04-13 14:28:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,14.96,Supreme Shine  Ea Mgui ,G4016,N/A,Repairs & Maintenance,9.99
2024-04-13 14:28:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,14.96,Sb Spray Blk Cherry   ,06100139,N/A,Repairs & Maintenance,3.99
2024-04-13 09:54:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,10.69,Camo Flag Hat  Ea Cncp ,PLTT2003AA,N/A,Repairs & Maintenance,9.99
2024-04-13 17:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,27.8,Pk Oe Euro Violet   ,PEVB53,N/A,Repairs & Maintenance,19.99
2024-04-13 17:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,27.8,Rule Spring  Bg,N/A,N/A,Repairs & Maintenance,-1.0
2024-04-13 17:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,27.8,You Saved,N/A,N/A,Repairs & Maintenance,-2.0
2024-04-13 17:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,27.8,Washer Fluid Bug  Ea R ,RX68806,N/A,Repairs & Maintenance,5.99
2024-04-14 16:01:00,Dollar Tree Stores,"8651 Southwest 24th Street, Miami, FL 33155-2337, USA",Miami,FL,33155-2337,Grocery Or Supermarket,17867745744,DOLLARTREE.COM,USD,5.35,Broom Mop Handle In Pk,N/A,N/A,Job Supplies,1.25
2024-04-14 16:01:00,Dollar Tree Stores,"8651 Southwest 24th Street, Miami, FL 33155-2337, USA",Miami,FL,33155-2337,Grocery Or Supermarket,17867745744,DOLLARTREE.COM,USD,5.35,Tool Hook Xx Cm,N/A,N/A,Job Supplies,1.25
2024-04-14 16:01:00,Dollar Tree Stores,"8651 Southwest 24th Street, Miami, FL 33155-2337, USA",Miami,FL,33155-2337,Grocery Or Supermarket,17867745744,DOLLARTREE.COM,USD,5.35,Assured Cotton Rounds Ct,N/A,N/A,Job Supplies,1.25
2024-04-14 16:01:00,Dollar Tree Stores,"8651 Southwest 24th Street, Miami, FL 33155-2337, USA",Miami,FL,33155-2337,Grocery Or Supermarket,17867745744,DOLLARTREE.COM,USD,5.35,Nan,N/A,N/A,Job Supplies,1.25
2024-04-14 16:01:00,Dollar Tree Stores,"8651 Southwest 24th Street, Miami, FL 33155-2337, USA",Miami,FL,33155-2337,Grocery Or Supermarket,17867745744,DOLLARTREE.COM,USD,5.35,Hair Bonnet Enchntd Dreams Pdq,N/A,N/A,Job Supplies,1.25
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Belgian Boys Pncke,N/A,N/A,Meals & Entertainment,6.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Oral B Toothbrush,N/A,N/A,Meals & Entertainment,7.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Optifree Replen,N/A,N/A,Meals & Entertainment,3.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Deli Tea Ginseng G,N/A,2,Meals & Entertainment,3.5
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Grn Machine Naked,N/A,N/A,Meals & Entertainment,8.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Pub Vegetable Oil,N/A,N/A,Meals & Entertainment,3.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Olli Snk Soppched,N/A,N/A,Meals & Entertainment,4.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Olli Snk Soppched,N/A,N/A,Meals & Entertainment,4.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Kh Original Rolls,N/A,N/A,Meals & Entertainment,5.39
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Fairlife  Milk,N/A,N/A,Meals & Entertainment,5.09
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Pring Sour Creamon ,N/A,N/A,Meals & Entertainment,7.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Pomp Oliveoil,N/A,N/A,Meals & Entertainment,23.99
2024-04-24 20:10:00,Publix,"15755 Southwest 56th Street, Miami, FL 33185-3879, USA",Miami,FL,33185-3879,Grocery,13052070481,N/A,USD,94.13,Potatoes Idaho,N/A,N/A,Meals & Entertainment,5.99
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Cake,019434621149,N/A,Job Supplies,13.84
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Cheesecake,007874209223,N/A,Job Supplies,2.98
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Ts Sweet,001800042697,N/A,Job Supplies,2.96
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Oz Fts,007874209909,N/A,Job Supplies,3.16
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Fresh Cheese,002756802574,N/A,Job Supplies,5.58
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Corn Bread,002354501051,N/A,Job Supplies,3.23
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Corn Bread,002354501051,N/A,Job Supplies,3.23
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Great Value,007874214223,N/A,Job Supplies,5.46
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Diecast Car,080131024080,N/A,Job Supplies,6.97
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Diecast Car,080131024080,N/A,Job Supplies,6.97
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Matchbox,019473520787,N/A,Job Supplies,1.18
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Hw Basic Car,019473518889,N/A,Job Supplies,1.18
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Diecast Car,009015911245,N/A,Job Supplies,4.27
2024-04-26 19:28:39,Walmart,"3306 North University Drive, Sunrise, FL 33351-6720, USA",Sunrise,FL,33351-6720,Store,19547493111,survey.walmart.com,USD,66.17,Arizona T,061300871512,N/A,Job Supplies,3.48
2024-04-26 12:31:58,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,21.51,Pan Cubano,N/A,N/A,Meals & Entertainment,1.19
2024-04-26 12:31:58,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,21.51,Corona Extra BttT,N/A,N/A,Meals & Entertainment,18.99
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Sedanos HamburgbunsSf,N/A,N/A,Meals & Entertainment,1.79
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Sedanos HamburgbunsSf,N/A,N/A,Meals & Entertainment,1.79
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Sedanos Cream Cheese,N/A,N/A,Meals & Entertainment,1.99
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,La Cremosa Leche Evaporada M,N/A,N/A,Meals & Entertainment,1.59
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,La Cremosa Leche Evaporada M,N/A,N/A,Meals & Entertainment,1.59
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Eday Homestyle WaffleSf,N/A,N/A,Meals & Entertainment,2.79
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Daisy Cottage CheeseSf,N/A,N/A,Meals & Entertainment,4.29
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Pilon Cafe BagSf,N/A,N/A,Meals & Entertainment,2.49
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Sweet Ham,N/A,N/A,Meals & Entertainment,4.27
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Essevr Eggs Jumbo Grade ASfw,N/A,N/A,Meals & Entertainment,3.99
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Tare  Lb,N/A,lb,Meals & Entertainment,1.31
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,BananasFw,N/A,N/A,Meals & Entertainment,1.31
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Markdown,N/A,N/A,Meals & Entertainment,-0.54
2024-04-26 16:13:34,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,29.68,Yellowonion BagFw,N/A,N/A,Meals & Entertainment,1.79
2024-04-26 16:45:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,5.66,Sedanos ChamomileHerba,N/A,N/A,Meals & Entertainment,1.5
2024-04-26 16:45:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,5.66,Markdown,N/A,N/A,Meals & Entertainment,-0.29
2024-04-26 16:45:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,5.66,Sedanos ChamomileHerba,N/A,N/A,Meals & Entertainment,1.5
2024-04-26 16:45:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,5.66,Tare  LbFwBananas,N/A,lb,Meals & Entertainment,1.45
2024-04-26 16:45:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,5.66,Tare  BIbFwRed Del Apples Ct,N/A,lb,Meals & Entertainment,2.29
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Tare  Lb,N/A,lb,Meals & Entertainment,2.4
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Red PeppersFw,N/A,N/A,Meals & Entertainment,2.4
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Markdown,N/A,N/A,Meals & Entertainment,-6.05
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Diet Coke Lt BtlsTsf,N/A,N/A,Meals & Entertainment,3.19
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Cruz BoniatilloSf,N/A,N/A,Meals & Entertainment,2.99
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Act  Btr Lvr PopcornSf,N/A,N/A,Meals & Entertainment,2.5
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Tare  Lb,N/A,lb,Meals & Entertainment,-0.49
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,BananasFw,N/A,N/A,Meals & Entertainment,1.0
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Markdown,N/A,N/A,Meals & Entertainment,-0.41
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Beef Round Tip Round Whole,N/A,N/A,Meals & Entertainment,38.58
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,LettuceFw,N/A,N/A,Meals & Entertainment,1.5
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Cazo De Oro Fried Pork Skins,N/A,N/A,Meals & Entertainment,4.99
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Markdown,N/A,N/A,Meals & Entertainment,-2.0
2024-04-26 18:09:04,Ssedanos,"14524 Southwest 8th Street, Miami, FL 33184-3132, USA",Miami,FL,33184-3132,Grocery,17863649760,N/A,USD,68.06,Hollandia Impprm Bot ZT,N/A,N/A,Meals & Entertainment,9.99
2024-04-26 13:07:00,Burger King,"5721 Northwest 7th Street, Miami, FL 33126-3105, USA",Miami,FL,33126-3105,Fast Food,,N/A,USD,12.5,Royal Crispy ChickenMeal MediumRoyal Crispy Chicken,N/A,N/A,Meals & Entertainment,9.89
2024-04-26 13:07:00,Burger King,"5721 Northwest 7th Street, Miami, FL 33126-3105, USA",Miami,FL,33126-3105,Fast Food,,N/A,USD,12.5,Add Bacon,N/A,N/A,Meals & Entertainment,1.0
2024-04-26 13:07:00,Burger King,"5721 Northwest 7th Street, Miami, FL 33126-3105, USA",Miami,FL,33126-3105,Fast Food,,N/A,USD,12.5,Add American CheeseMedium French FriesMedium Cocacola,N/A,N/A,Meals & Entertainment,0.79
2024-04-26 15:34:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,2.45,Jupina,N/A,N/A,Meals & Entertainment,2.29
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65, ComboRegular,N/A,N/A,Meals & Entertainment,10.99
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65,Lrg Fries,N/A,N/A,Meals & Entertainment,3.99
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65,Reg Plantains,N/A,N/A,Meals & Entertainment,2.49
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65, Combo,N/A,N/A,Meals & Entertainment,10.99
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65,Diff,N/A,N/A,Meals & Entertainment,2.99
2024-04-26 15:33:00,"Don Pollo
Rotisserie  Grill","6694 Northwest 186th Street, Hialeah, FL 33015-6002, USA",Hialeah,FL,33015-6002,Restaurant,,N/A,USD,33.65,Cilantro Garlic,N/A,N/A,Meals & Entertainment,-1.0
2024-04-25 11:23:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,25.0,Cvs Flc Ad Mcg ST V,N/A,N/A,Job Supplies,4.0
2024-04-25 11:23:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,25.0,Gas Rl Ex CheCt,N/A,N/A,Job Supplies,12.001
2024-04-25 11:23:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,25.0,F  Slnps Pr PtchCtT E,N/A,N/A,Job Supplies,9.0
2024-04-25 11:40:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,5.85,Gil Fsn Ps Mnl Up Each,N/A,N/A,Job Supplies,5.19
2024-04-25 11:40:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,5.85,Coupon Savings,N/A,N/A,Job Supplies,-13.3
2024-04-25 11:40:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,5.85,Platanitos Limon Z B,N/A,N/A,Job Supplies,-1.0
2024-04-25 11:40:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,5.85,Free Item Up To  Valu,N/A,N/A,Job Supplies,5.0
2024-04-25 11:40:00,Cvs Pharmacy,"2599 Southwest 147th Avenue, Miami, FL 33185-4081, USA",Miami,FL,33185-4081,Drugstore  Pharmacy,13052073868,CVS.COM,USD,5.85,Free Item Up To  Valu,N/A,N/A,Job Supplies,5.0
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Hawaiian Plantain,WT,N/A,Meals & Entertainment,2.23
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Nan,N/A,lbs,Meals & Entertainment,2.23
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,You Save,N/A,N/A,Meals & Entertainment,-2.0
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Pilon Coffee,N/A,N/A,Meals & Entertainment,2.48
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,You Save,N/A,N/A,Meals & Entertainment,-3.01
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Mccain Fries,N/A,N/A,Meals & Entertainment,4.29
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Pan Cubano Ny,N/A,N/A,Meals & Entertainment,0.98
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Zivel Condensed Mi,N/A,N/A,Meals & Entertainment,1.76
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,You Save,N/A,N/A,Meals & Entertainment,-1.62
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Able Farm Evap Mil,N/A,N/A,Meals & Entertainment,1.29
2024-04-26 11:18:00,Fresco,"14555 Southwest 42nd Street, Miami, FL 33175-7814, USA",Miami,FL,33175-7814,Grocery,13055528349,N/A,USD,17.42,Yocrunch Yogurt,N/A,N/A,Meals & Entertainment,4.39
N/A,Publix,"891 North Homestead Boulevard, Homestead, FL 33030-5024, USA",Homestead,FL,33030-5024,Drugstores,13052421500,N/A,USD,3.64,Potato Wedges,N/A,N/A,Meals & Entertainment,3.4
2024-04-26 08:14:00,Marathon Gas,"Davie, FL 33328, USA",Davie,FL,33328,Fuel,,N/A,USD,33.5,Reg Cr ,N/A,G,Travel,30.0
2024-04-26 08:14:00,Marathon Gas,"Davie, FL 33328, USA",Davie,FL,33328,Fuel,,N/A,USD,33.5,Nan,N/A,G,Travel,3.5
2024-04-25 12:09:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,11.41,Pub Orange Soda,N/A,3,Meals & Entertainment,1.34
2024-04-25 12:09:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,11.41,Pub Orange Soda,N/A,3,Meals & Entertainment,1.33
2024-04-25 12:09:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,11.41,Hot Honey Tndr W,N/A,N/A,Meals & Entertainment,7.99
2024-04-26 09:10:00,Publix,"Plaza De Leon, 106 Ponce de Leon, Coral Gables, FL 33135-1034, USA",Coral Gables,FL,33135-1034,Grocery,,N/A,USD,154.46,Classic,N/A,N/A,Meals & Entertainment,9.29
2024-04-26 09:10:00,Publix,"Plaza De Leon, 106 Ponce de Leon, Coral Gables, FL 33135-1034, USA",Coral Gables,FL,33135-1034,Grocery,,N/A,USD,154.46,Cocacola Classic,N/A,N/A,Meals & Entertainment,9.29
2024-04-26 09:10:00,Publix,"Plaza De Leon, 106 Ponce de Leon, Coral Gables, FL 33135-1034, USA",Coral Gables,FL,33135-1034,Grocery,,N/A,USD,154.46,Mmaid Lemondae,N/A,N/A,Meals & Entertainment,9.29
